fips,county,gini_index,share_same_house_1_year_ago,share_moved_within_same_county,share_moved_diff_county_same_state,share_moved_diff_state,share_moved_from_abroad,share_drive_commute,share_public_transit_commute,share_bike_commute,share_walk_commute,share_other_commute,share_5min_commute,share_5to10_commute,share_10to14_commute,share_15to19_commute,share_20to24_commute,share_25to29_commute,share_30to34_commute,share_35to39_commute,share_40to44_commute,share_45to59_commute,share_60to89_commute,share_90plus_commute,share_married_with_own_children,share_married_with_no_own_children,share_single_man_with_own_children,share_single_man_with_no_own_children,share_single_woman_with_own_children,share_single_woman_with_no_own_children,median_household_income,total_housing_units,share_vacant,share_owner_occupied,share_renter_occupied,average_household_size,share_sfh_detached,share_sfh_attached,share_duplex,share_3to4_units,share_5to9_units,share_10to19_units,share_20to49_units,share_50plus_units,share_mobile_homes,share_boat_rv_van,median_year_structure_built,median_contract_rent,median_gross_rent,median_utilities,rent_burden,median_property_value,median_real_estate_taxes_paid,median_monthly_housing_costs
54047,"McDowell County, West Virginia",0.4722,0.938588177,0.020354203,0.021401846,0.01776004,0.001895735,0.945780292,0.00660066,0,0.015558699,0.00330033,0.08131068,0.152184466,0.114805825,0.118932039,0.087621359,0.04223301,0.101456311,0.038349515,0.053398058,0.124271845,0.067961165,0.017475728,0.189651964,0.472175693,0.018983808,0.080215894,0.109063838,0.129908803,25206,11163,0.286661292,0.779865843,0.220134157,2.36,0.675983159,0.018543402,0.008868584,0.008241512,0.004299919,0.002418705,0.000806235,0.010033145,0.270805339,0,1962,304,516,212,41.5,33600,211,299
54099,"Wayne County, West Virginia",0.4593,0.902172582,0.051534524,0.022999486,0.023170941,0.000122468,0.937721161,0.005661713,0.001627742,0.012951168,0.011323425,0.032856308,0.083162967,0.114339953,0.148145444,0.195604556,0.099518107,0.103314836,0.027818341,0.032199182,0.075350467,0.054833528,0.032856308,0.234752484,0.4930258,0.043486188,0.039292552,0.083963898,0.105479077,38311,19199,0.143340799,0.768899172,0.231100828,2.5,0.690192198,0.007187874,0.010573467,0.016719621,0.016615449,0.018386374,0.005677379,0.004635658,0.22829314,0.00171884,1976,429,627,198,31.9,85000,491,492
54035,"Jackson County, West Virginia",0.4403,0.908093706,0.054396346,0.026021662,0.010623205,0.000865082,0.945545471,0.002037414,0,0.024078533,0.012317096,0.056,0.109741176,0.101552941,0.127529412,0.126305882,0.041411765,0.100988235,0.027011765,0.054023529,0.111341176,0.100235294,0.043858824,0.24575842,0.558115979,0.019498607,0.03127374,0.060141808,0.085211446,40949,13266,0.156490276,0.794934528,0.205065472,2.59,0.732172471,0.001582994,0.011005578,0.041308608,0.02238806,0.002562943,0.003165988,0.002487562,0.183325795,0,1977,484,588,104,24.6,113400,655,503
28133,"Sunflower County, Mississippi",0.5014,0.863024837,0.066750444,0.060688941,0.009055293,0.000480485,0.943205113,0.00397926,0.001567587,0.02761365,0.0139877,0.060026787,0.239133082,0.190673323,0.150858395,0.095336661,0.032387678,0.094484354,0.020577134,0.035675149,0.052721296,0.018263728,0.009862413,0.146192717,0.315211709,0.031190103,0.068478829,0.221292908,0.217633734,27126,9700,0.122989691,0.550349293,0.449650707,2.76,0.781958763,0.004536082,0.027113402,0.029690722,0.079793814,0.016907216,0.011340206,0,0.048453608,0.000206186,1976,376,586,210,33.2,71100,814,594
28001,"Adams County, Mississippi",0.5069,0.940522459,0.025262823,0.005575024,0.016310927,0.012328767,0.94274048,0.002184028,0,0.003703352,0.008641155,0.082729888,0.246999306,0.249181629,0.167642099,0.081638726,0.032536455,0.048903879,0.004463843,0.004959825,0.034917171,0.017458585,0.028568594,0.146357616,0.43602649,0.008874172,0.040264901,0.205165563,0.163311258,31283,14627,0.207903193,0.642801105,0.357198895,2.53,0.751008409,0.00834074,0.014015177,0.022424284,0.032405825,0.038695563,0.00854584,0.008067273,0.116496889,0,1972,435,584,149,33.3,89400,638,541
28033,"DeSoto County, Mississippi",0.4002,0.863204252,0.071475926,0.021889687,0.040346162,0.003083972,0.963631326,0.001891316,0.000361398,0.003842864,0.006432882,0.01551239,0.088643992,0.111474479,0.143239708,0.177102873,0.087126074,0.195268536,0.04130467,0.042008096,0.067306743,0.016561358,0.014451081,0.322936928,0.399557314,0.038634382,0.031211572,0.115053547,0.092606256,60111,64022,0.053840867,0.725613412,0.274386588,2.81,0.821420762,0.015853925,0.008731374,0.016166318,0.048530193,0.025491237,0.006247852,0.011152416,0.046405923,0,1995,793,977,184,28,155000,1200,998
42045,"Delaware County, Pennsylvania",0.4778,0.902524984,0.049758476,0.025051948,0.017459903,0.005204688,0.804674268,0.104864808,0.002291011,0.038111692,0.007549752,0.025557907,0.077791115,0.110602208,0.119600581,0.131425999,0.064030987,0.162294486,0.047183221,0.058262394,0.118546362,0.061271065,0.023433675,0.294825017,0.416839802,0.033381542,0.036641143,0.107728337,0.110584159,66576,221969,0.082709748,0.732711031,0.267288969,2.65,0.455041019,0.302916173,0.049700634,0.042370782,0.02749483,0.032554095,0.040253369,0.046064991,0.003347314,0.000256793,1956,860,996,136,31.9,233300,4738,1225
42111,"Somerset County, Pennsylvania",0.4252,0.920300034,0.047443611,0.024410931,0.006904503,0.000940921,0.919311675,0.00068459,0.000560119,0.025609908,0.009553149,0.06609579,0.120339921,0.146810797,0.157229838,0.155699541,0.061602579,0.109106893,0.028001172,0.029108195,0.053397584,0.039234201,0.03337349,0.260413604,0.556993041,0.030481231,0.030481231,0.057728119,0.063902774,45424,37953,0.219297552,0.814249793,0.185750207,2.4,0.705556873,0.062182173,0.029273048,0.025268095,0.023002134,0.019102574,0.01298975,0.007983559,0.1145364,0.000105394,1961,420,585,165,26.7,100000,1217,630
29123,"Madison County, Missouri",0.4319,0.888952025,0.06380388,0.039207728,0.008036367,0,0.937114428,0.00039801,0,0.011940299,0.018905473,0.104397863,0.122893547,0.176120016,0.094944513,0.090628853,0.066995479,0.140978216,0.015824085,0.026304973,0.069256062,0.04027949,0.051376901,0.250615006,0.542127921,0.020910209,0.01599016,0.06303813,0.107318573,36359,5943,0.211677604,0.768142027,0.231857973,2.61,0.76930843,0.00487969,0.001177856,0.062594649,0.00908632,0.00420663,0.009927646,0,0.136967861,0.001850917,1976,377,593,216,31.5,95800,800,549
29217,"Vernon County, Missouri",0.4297,0.830642809,0.104687348,0.03588447,0.02528445,0.003500924,0.876668505,0.002647546,0.001323773,0.040044126,0.017760618,0.098977313,0.239214764,0.191489362,0.159163042,0.119313507,0.034324674,0.062536734,0.008463618,0.024332902,0.023510051,0.023745151,0.014928882,0.257953724,0.5274765,0.042299349,0.018076645,0.092913955,0.061279826,40655,9488,0.135328836,0.676474989,0.323525011,2.44,0.762331366,0.024978921,0.025189713,0.039945194,0.011382799,0.012752951,0.00653457,0.000526981,0.116357504,0,1976,420,626,206,28.4,93200,756,595
29147,"Nodaway County, Missouri",0.4521,0.690958401,0.136345742,0.112068588,0.054722016,0.005905253,0.886271689,0.001977884,0.009349996,0.058797087,0.009709611,0.10850549,0.284943235,0.189000558,0.13400335,0.08700912,0.030243812,0.053508282,0.009584962,0.018332403,0.053415224,0.016192071,0.015261493,0.278708375,0.540665994,0.032896065,0.01493441,0.095459132,0.037336024,39908,9628,0.120793519,0.592259637,0.407740363,2.33,0.686019942,0.011528874,0.045700042,0.072912339,0.074366431,0.026796843,0.017864562,0.005504778,0.05930619,0,1972,497,626,129,30.9,121600,1174,620
29041,"Chariton County, Missouri",0.459,0.915571485,0.045931236,0.036373291,0.001592991,0.000530997,0.893337408,0.002139364,0,0.01497555,0.010085575,0.101593625,0.164674635,0.141766268,0.11122178,0.102921647,0.060424967,0.115537849,0.053452855,0.025896414,0.045484728,0.04249668,0.034528552,0.297082228,0.557029178,0.024403183,0.029708223,0.047214854,0.044562334,41773,4143,0.298817282,0.78120769,0.21879231,2.54,0.825006034,0.002172339,0.01955105,0.03186097,0.012068549,0.002896452,0.003620565,0,0.102824041,0,1970,315,517,202,26.8,80200,779,510
29223,"Wayne County, Missouri",0.4233,0.879727169,0.063281546,0.045168624,0.01121637,0.00060629,0.931307794,0.008586526,0,0.009467195,0.006825187,0.058254663,0.159336864,0.122495971,0.122265715,0.092332489,0.056182362,0.120653926,0.036840893,0.027400414,0.093483767,0.068155653,0.042597283,0.23521682,0.501971091,0.034954008,0.035742444,0.079894875,0.112220762,33954,7991,0.297709924,0.766691958,0.233308042,2.35,0.660743336,0.006006758,0.007883869,0.006632462,0.008134151,0.001001126,0.002252534,0.000625704,0.302214992,0.004505068,1979,399,573,174,32.7,69600,480,485
29201,"Scott County, Missouri",0.4547,0.855400697,0.081543502,0.04402205,0.018383691,0.00065006,0.942145369,0.002227433,0.001113716,0.01031653,0.006623681,0.066325598,0.164078202,0.193069005,0.190206468,0.115658688,0.064802972,0.093062915,0.02484926,0.026310981,0.031670625,0.014069066,0.015896218,0.251540832,0.472265023,0.027060863,0.027446071,0.144453005,0.077234206,40276,17024,0.103207237,0.685301393,0.314698607,2.52,0.765859962,0.010690789,0.03324718,0.027196898,0.025787124,0.00487547,0.001409774,0.013921523,0.115307801,0.001703477,1975,446,613,167,28.1,99500,696,602
29011,"Barton County, Missouri",0.4723,0.888767904,0.058798894,0.023117514,0.028478097,0.000837591,0.884119307,0.003829101,0,0.037686417,0.009068924,0.092712376,0.19469599,0.15825787,0.113626563,0.090771884,0.027598103,0.127641225,0.017895645,0.041181544,0.07266063,0.044846917,0.018111255,0.27025446,0.547528517,0.024568587,0.017841474,0.086867505,0.052939456,38877,5576,0.119440459,0.701039571,0.298960429,2.43,0.765781923,0.005200861,0.008967001,0.072812052,0.009684362,0.010222382,0.004124821,0,0.121054519,0.00215208,1975,366,498,132,29.4,94900,806,573
29039,"Cedar County, Missouri",0.4499,0.842032668,0.083702359,0.050090744,0.023012704,0.001161525,0.922376238,0,0.004554455,0.021188119,0.01029703,0.123553719,0.152066116,0.10785124,0.128719008,0.120867769,0.086363636,0.063016529,0.01053719,0.017355372,0.053305785,0.071900826,0.06446281,0.253609371,0.50612912,0.04794334,0.045491692,0.07191501,0.074911468,33720,7184,0.180679287,0.693587043,0.306412957,2.34,0.766146993,0.010857461,0.010300668,0.038697105,0.013363029,0.007516704,0.002087973,0,0.151030067,0,1977,392,602,210,32,87800,681,535
29073,"Gasconade County, Missouri",0.4417,0.866612223,0.065468899,0.05743841,0.010208248,0.00027222,0.93423687,0.004158324,0.00077006,0.022639766,0.002464192,0.082894106,0.162114678,0.156364798,0.137517968,0.073151254,0.035457595,0.089282862,0.023957834,0.032103498,0.084012139,0.078581696,0.044561572,0.251368722,0.562009045,0.035943823,0.037134016,0.060461795,0.053082599,45505,8138,0.24207422,0.749452355,0.250547645,2.37,0.835586139,0.008724502,0.019906611,0.026665028,0.01155075,0,0.002826247,0.001720324,0.093020398,0,1974,437,599,162,29.6,126600,1054,629
29121,"Macon County, Missouri",0.4111,0.900722733,0.059198423,0.034625493,0.003613666,0.001839685,0.906735751,0.011775789,0.000628042,0.028732925,0.015701052,0.108359133,0.198957145,0.130682744,0.130519798,0.131497474,0.056053446,0.113573407,0.016946391,0.021508881,0.048232035,0.024604856,0.01906469,0.263768898,0.539686825,0.023758099,0.019438445,0.102051836,0.051295896,37099,7633,0.201231495,0.755955532,0.244044468,2.48,0.750032753,0.012838989,0.012969999,0.041661208,0.01519717,0.007467575,0.009825757,0.010218787,0.138477663,0.001310101,1972,336,485,149,26.5,87300,737,552
29149,"Oregon County, Missouri",0.4584,0.866332963,0.049870226,0.038746756,0.044586578,0.000463478,0.898502918,0.018269475,0,0.018269475,0.023090586,0.129766949,0.183792373,0.132415254,0.07309322,0.099841102,0.07309322,0.125,0.022775424,0.042637712,0.059057203,0.02621822,0.032309322,0.191435768,0.595537963,0.040302267,0.047858942,0.077006117,0.047858942,30442,5435,0.201655934,0.801242812,0.198757188,2.48,0.762833487,0.002943882,0.026310948,0.012879485,0.008463661,0,0.002943882,0,0.183624655,0,1976,337,468,131,34.6,77800,396,482
29186,"Ste. Genevieve County, Missouri",0.3796,0.877640204,0.055633369,0.054792986,0.011541263,0.000392179,0.94423612,0.001814443,0,0.006411032,0.006531995,0.089177598,0.122729566,0.136099899,0.155020182,0.10734107,0.067356206,0.101412714,0.016523713,0.030398587,0.049697275,0.085898083,0.038345106,0.284806356,0.519364449,0.041906653,0.031578947,0.077259186,0.045084409,49356,8640,0.169444444,0.798008374,0.201991626,2.46,0.793055556,0.006712963,0.015856481,0.025,0.01412037,0.006944444,0.004513889,0.00462963,0.123148148,0.006018519,1977,448,610,162,28.3,136500,1092,654
29067,"Douglas County, Missouri",0.4463,0.873660547,0.050281004,0.059647808,0.011390034,0.005020607,0.909555965,0.002046245,0.001023123,0.038469409,0.00634336,0.063475102,0.091045095,0.126522761,0.125454157,0.120111135,0.047446035,0.122889506,0.013891857,0.027569994,0.063261381,0.134002992,0.064329985,0.243393602,0.625034771,0.029763561,0.021418637,0.052573018,0.027816412,31333,6458,0.208733354,0.780710964,0.219289036,2.61,0.806286776,0,0.006968102,0.015329823,0.006193868,0.008361722,0,0,0.156859709,0,1980,355,546,191,31.3,99900,509,453
29083,"Henry County, Missouri",0.4384,0.841094001,0.101677775,0.045874512,0.008963457,0.002390255,0.929544699,0.000332336,0,0.016506037,0.010634762,0.074082648,0.236832967,0.163676351,0.112050006,0.085426554,0.037041324,0.099201296,0.023729598,0.042134506,0.046185901,0.046764672,0.032874175,0.2671718,0.507000494,0.031461044,0.041344095,0.080546862,0.072475704,42707,10884,0.134509372,0.739170507,0.260829493,2.3,0.789048144,0.019570011,0.023796398,0.018651231,0.010198456,0.013506064,0.004226387,0.001653804,0.11815509,0.001194414,1974,442,691,249,28.6,88600,861,646
29109,"Lawrence County, Missouri",0.4246,0.840692045,0.081981958,0.048993413,0.026824687,0.001507897,0.902736334,0.000825344,0.002856961,0.019490826,0.017713161,0.095673821,0.163964206,0.152324564,0.106236964,0.128641593,0.040705107,0.110408397,0.038081141,0.040032295,0.083832335,0.021462693,0.018636884,0.302327875,0.499309529,0.033438548,0.031169856,0.071315841,0.062438351,40505,16573,0.120617872,0.729042553,0.270957447,2.58,0.781874133,0.005611537,0.020575635,0.034151934,0.024437338,0.008628492,0.005068485,6.03E-05,0.116635491,0.002956616,1976,428,639,211,25.7,99000,783,641
29169,"Pulaski County, Missouri",0.3803,0.589047347,0.0778475,0.037782848,0.261760791,0.033561514,0.637149947,0.004112017,0.001453385,0.013045019,0.00921659,0.041686657,0.147395917,0.164507703,0.177301562,0.192814116,0.055493363,0.128684898,0.01135455,0.021962791,0.029585799,0.025001333,0.004211312,0.385844307,0.390782339,0.026820294,0.029531371,0.110863672,0.056158017,49216,18561,0.175798718,0.499714371,0.500285629,2.86,0.624212058,0.058348149,0.063197026,0.06088034,0.049243036,0.019395507,0.016378428,0.003932978,0.10258068,0.001831798,1993,833,958,125,26.6,141900,853,896
29215,"Texas County, Missouri",0.4329,0.838045361,0.07568121,0.05937943,0.025870216,0.001023783,0.950148639,0.00228676,0.001029042,0.017379373,0.003887491,0.056070381,0.13372434,0.156950147,0.123753666,0.116129032,0.04797654,0.122815249,0.02568915,0.029912023,0.092199413,0.055718475,0.039061584,0.276248558,0.475193671,0.064941487,0.043349267,0.079940663,0.060326356,35730,11600,0.203534483,0.731986338,0.268013662,2.63,0.7125,0.007672414,0.017844828,0.026896552,0.00612069,0.00387931,0.004310345,0.004396552,0.21637931,0,1979,361,544,183,32.9,103000,517,519
29027,"Callaway County, Missouri",0.4101,0.835162349,0.068039371,0.076773391,0.018192103,0.001832787,0.9339327,0.001489854,0.001592602,0.011045466,0.021474441,0.04032429,0.099512505,0.142539212,0.180373039,0.176716829,0.070792709,0.134855871,0.032005087,0.024957609,0.055955914,0.020718525,0.02124841,0.25872925,0.5174585,0.023468804,0.034535394,0.109807289,0.056000763,50362,18554,0.136682117,0.746706572,0.253293428,2.54,0.696184111,0.015414466,0.042794007,0.043225181,0.023660666,0.010348173,0.004742913,0.002694837,0.159642126,0.001293522,1986,481,666,185,25.9,124900,975,697
29053,"Cooper County, Missouri",0.4288,0.86489899,0.050332874,0.073863636,0.010215794,0.000688705,0.934625323,0.000775194,0.000645995,0.02248062,0.008010336,0.062959497,0.178452079,0.136612752,0.091966315,0.098783585,0.054404491,0.149712605,0.047854565,0.05360246,0.081673573,0.02713541,0.016842668,0.28439498,0.504143973,0.026758229,0.020601468,0.107506512,0.056594838,44917,7444,0.120096722,0.717787202,0.282212798,2.45,0.806286943,0.023105857,0.041644277,0.026598603,0.022837184,0.01074691,0.003358409,0.002821064,0.06233208,0.000268673,1972,440,655,215,27.1,122900,992,690
29075,"Gentry County, Missouri",0.4043,0.880084363,0.073365472,0.034498343,0.011147936,0.000903887,0.900840336,0.008739496,0.004033613,0.038319328,0.00907563,0.185029731,0.196922001,0.11227702,0.119272473,0.04756908,0.019237496,0.073452256,0.026582721,0.044421126,0.087792935,0.061210213,0.026232949,0.310287611,0.521017699,0.028207965,0.021570796,0.058075221,0.060840708,44024,3195,0.162128326,0.750384497,0.249615503,2.43,0.841627543,0.006259781,0.004694836,0.048826291,0.004068858,0.011893584,0.005320814,0,0.076369327,0.000938967,1968,390,576,186,24.8,84800,994,571
29133,"Mississippi County, Missouri",0.4913,0.795050215,0.127761836,0.056025825,0.019583931,0.001578192,0.928542345,0.003053746,0,0.03257329,0.006514658,0.110318792,0.200503356,0.170931208,0.131082215,0.148489933,0.030201342,0.113884228,0.018246644,0.015310403,0.037122483,0.019505034,0.004404362,0.210134555,0.419410249,0.028056112,0.072430575,0.163469797,0.106498712,29214,5713,0.102923158,0.608474165,0.391525835,2.41,0.793803606,0.007001575,0.070015754,0.030631892,0.009627166,0.001575354,0.008226851,0.001925433,0.077192368,0,1970,356,578,222,29.8,71600,624,560
29153,"Ozark County, Missouri",0.4102,0.851227321,0.059551761,0.051120598,0.03810032,0,0.931407942,0.00196915,0,0.016081392,0.006563833,0.03192585,0.120837624,0.067627875,0.047373841,0.100240302,0.056985925,0.19361483,0.028836251,0.099210436,0.155509784,0.070374185,0.027463096,0.198755617,0.538195645,0.054268925,0.045281714,0.07466298,0.088835119,31087,5614,0.239935875,0.786304604,0.213695396,2.18,0.740470253,0.004453153,0.020484503,0.018168864,0.001781261,0.000534378,0,0,0.213395084,0.000712504,1982,341,523,182,33.6,81600,450,462
29017,"Bollinger County, Missouri",0.4495,0.888989616,0.054145377,0.052826768,0.003214109,0.000824131,0.942249893,0.003864319,0,0.023400601,0.002790897,0.043055862,0.070434975,0.074188563,0.105321263,0.077279753,0.087657319,0.142194745,0.044822257,0.05321263,0.165820269,0.104217267,0.031795098,0.263605959,0.529948313,0.014290058,0.040741867,0.089084828,0.062328975,39493,5832,0.176097394,0.794251636,0.205748364,2.51,0.776748971,0.003600823,0.005658436,0.016460905,0.005315501,0.00462963,0.002914952,0.000685871,0.182441701,0.00154321,1980,394,586,192,27.8,94400,606,558
29103,"Knox County, Missouri",0.4426,0.874589957,0.069391875,0.031289427,0.023214736,0.001514005,0.848116646,0.001215067,0,0.057108141,0.004252734,0.129419613,0.180787191,0.108072048,0.124749833,0.080053369,0.020013342,0.127418279,0.04269513,0.028685791,0.084723149,0.041360907,0.032021348,0.261373773,0.539696699,0.049955397,0.016057092,0.06690455,0.066012489,38816,2272,0.272447183,0.773806485,0.226193515,2.37,0.802376761,0,0.007482394,0.038292254,0.024207746,0.006602113,0.001320423,0.000880282,0.116197183,0.002640845,1964,300,510,210,21.9,72200,708,499
29139,"Montgomery County, Missouri",0.4196,0.872510638,0.050212766,0.062893617,0.011404255,0.002978723,0.918445429,0.006242449,0.00302054,0.028393073,0.005235602,0.081692501,0.148512778,0.133012149,0.11143695,0.108085463,0.046711353,0.08797654,0.035609552,0.035190616,0.090699623,0.087138668,0.033933808,0.237827715,0.504057428,0.04556804,0.055555556,0.097066167,0.059925094,41096,6159,0.208313038,0.71946215,0.28053785,2.35,0.786166585,0.008118201,0.025004059,0.031823348,0.006981653,0.005845105,0.00324728,0.001298912,0.126643936,0.004870921,1976,442,621,179,28.8,104400,1011,651
29207,"Stoddard County, Missouri",0.4364,0.85288628,0.079682357,0.050632911,0.015373129,0.001425323,0.932332082,0.004171882,0.000584063,0.018690029,0.015185649,0.102088167,0.204605998,0.117470138,0.125118158,0.099682049,0.035748045,0.127180545,0.038583827,0.030334279,0.052247143,0.037294835,0.029646816,0.267317588,0.505739543,0.032458108,0.04525663,0.072964771,0.076263359,38096,13614,0.12920523,0.714183161,0.285816839,2.47,0.775304833,0.009548994,0.038857059,0.048406053,0.006096665,0.007492287,0.007125018,0.000954899,0.103055678,0.003158513,1975,372,563,191,28,89700,695,567
29007,"Audrain County, Missouri",0.4218,0.831398303,0.068097416,0.073452953,0.02325945,0.003791877,0.903628118,0.003401361,0.00170068,0.033541194,0.024281935,0.069403715,0.237536657,0.195601173,0.130694037,0.074975562,0.038611926,0.084457478,0.020234604,0.034213099,0.060508309,0.033431085,0.020332356,0.256877637,0.51628692,0.026835443,0.0307173,0.111898734,0.057383966,41930,10795,0.142658638,0.718798377,0.281201623,2.58,0.789995368,0.022973599,0.057804539,0.031218157,0.024363131,0.013710051,0.00185271,0,0.058082446,0,1970,432,636,204,26.2,93400,989,617
29077,"Greene County, Missouri",0.4598,0.78839269,0.123307754,0.05767181,0.026622661,0.004005085,0.915684713,0.006260189,0.005731683,0.020701052,0.011314491,0.029753502,0.108093015,0.185998169,0.241836402,0.198431658,0.063338659,0.103253029,0.010098816,0.01165785,0.021415386,0.014287266,0.011836247,0.278738731,0.477361285,0.038749659,0.02957627,0.10582467,0.069749385,41908,129308,0.078626226,0.602769105,0.397230895,2.3,0.709507532,0.030199214,0.032658459,0.027910106,0.035125437,0.05626102,0.048906487,0.028289046,0.030841093,0.000301605,1981,565,707,142,30.8,133700,1168,741
29185,"St. Clair County, Missouri",0.433,0.851204434,0.046152206,0.056064805,0.044766574,0.00181198,0.846508767,0.002768379,0.000922793,0.040602891,0.027991387,0.118848343,0.133578842,0.110143957,0.135587546,0.121861399,0.06427854,0.075661199,0.03381319,0.026782725,0.048878473,0.052226314,0.078339471,0.204220045,0.581386586,0.065561417,0.023737754,0.040316503,0.084777694,33750,5585,0.285586392,0.785566786,0.214433214,2.31,0.696508505,0.007341092,0.0087735,0.022202328,0.001253357,0.003222919,0.008594449,0,0.25210385,0,1977,357,487,130,27.6,78100,719,528
29197,"Schuyler County, Missouri",0.4516,0.866743649,0.062817552,0.048729792,0.021709007,0,0.911858974,0,0,0.017094017,0.015491453,0.10520362,0.128393665,0.083710407,0.148190045,0.141402715,0.062782805,0.101809955,0.040158371,0.035067873,0.074660633,0.038461538,0.040158371,0.247474747,0.532828283,0.03956229,0.017676768,0.11952862,0.042929293,37583,2080,0.170192308,0.708170311,0.291829689,2.52,0.774038462,0.001923077,0.012019231,0.083653846,0.006730769,0.013942308,0.001442308,0.004326923,0.101442308,0.000480769,1968,323,481,158,24,80800,733,520
29029,"Camden County, Missouri",0.4544,0.855815546,0.06999201,0.040634631,0.032667504,0.000890309,0.925948009,0.000596232,0,0.006320057,0.013772955,0.042703281,0.146186307,0.159098066,0.196762613,0.150973106,0.054670278,0.100018895,0.027587076,0.01984002,0.049064685,0.033948479,0.019147194,0.193553903,0.657604514,0.020689066,0.018637257,0.050867744,0.058647516,46747,41296,0.603133475,0.761421669,0.238578331,2.66,0.599137931,0.017749903,0.021648586,0.050586013,0.056809376,0.097830298,0.062524215,0.010146261,0.082840953,0.000726463,1989,513,697,184,29.9,171700,1065,707
29099,"Jefferson County, Missouri",0.3888,0.873657589,0.080019286,0.035783977,0.009497514,0.001041633,0.954105872,0.002309729,0.000131448,0.00568982,0.004131223,0.018129882,0.071032995,0.0910089,0.093612763,0.117280712,0.072014302,0.16236252,0.048404648,0.07612413,0.155124169,0.079417823,0.015487156,0.295916689,0.472180179,0.050029613,0.029316926,0.084002369,0.068554225,58232,88832,0.073442003,0.812826459,0.187173541,2.68,0.780946055,0.014510537,0.012990814,0.026161744,0.022323037,0.022289265,0.009005764,0.002420299,0.109228656,0.000123829,1985,620,794,174,28.1,152300,1372,930
29143,"New Madrid County, Missouri",0.468,0.876442521,0.08005992,0.031624501,0.011040834,0.000832224,0.925083807,0.002769276,0.001020259,0.029733275,0.004955546,0.105430343,0.192709121,0.213885948,0.151263046,0.101648767,0.034487975,0.080169415,0.020420511,0.016185146,0.041748601,0.029193768,0.012857359,0.204143815,0.432053626,0.04671948,0.048750762,0.158033719,0.110298598,31615,8550,0.145614035,0.601476427,0.398523573,2.45,0.729005848,0.009473684,0.076842105,0.041754386,0.021871345,0,0.003391813,0.001403509,0.11625731,0,1974,354,565,211,30.5,74100,554,541
29173,"Ralls County, Missouri",0.384,0.912249355,0.032261267,0.045165773,0.009628747,0.000694858,0.915883949,0.000626174,0,0.015863077,0.004383219,0.051916221,0.144607843,0.156639929,0.213458111,0.15285205,0.038324421,0.098039216,0.022504456,0.018493761,0.053475936,0.018270945,0.031417112,0.206521739,0.637567935,0.036005435,0.008831522,0.076086957,0.034986413,48919,5148,0.229409479,0.799565989,0.200434011,2.56,0.786519037,0.006993007,0.011072261,0.022338772,0.01048951,0.017288267,0,0,0.143745144,0.001554002,1980,426,712,286,25,120200,885,665
30017,"Custer County, Montana",0.4349,0.829097357,0.084522503,0.039939205,0.045596555,0.000844381,0.881618941,0.004639258,0.011518157,0.03343465,0.007038874,0.105200341,0.350895141,0.293265132,0.095311168,0.037510656,0.011935209,0.029497016,0.005285592,0.015004263,0.016538789,0.019607843,0.019948849,0.299053216,0.499510284,0.034606595,0.026444662,0.093046033,0.04733921,50146,5606,0.130931145,0.729638303,0.270361697,2.37,0.728861934,0.016054228,0.019978594,0.041027471,0.023724581,0.006243311,0.031930075,0.033535498,0.097395648,0.001248662,1963,536,639,103,26.1,145100,1430,632
30075,"Powder River County, Montana",0.3906,0.896214896,0.057997558,0.012210012,0.033577534,0,0.693446089,0,0,0.090909091,0.027484144,0.369791667,0.21875,0.087239583,0.100260417,0.048177083,0.01171875,0.03515625,0.00390625,0.020833333,0.045572917,0.01953125,0.0390625,0.235655738,0.62704918,0.020491803,0.016393443,0.077868852,0.022540984,47955,1035,0.277294686,0.645221736,0.354778264,2.14,0.707246377,0,0.023188406,0.029951691,0.004830918,0,0,0,0.234782609,0,1977,424,562,138,22.3,108700,997,550
30085,"Roosevelt County, Montana",0.501,0.895568192,0.070222944,0.013358606,0.018954779,0.001895478,0.88830955,0.012623491,0,0.054335895,0.004939627,0.280080023,0.254072592,0.152043441,0.077736496,0.04858531,0.04715633,0.043726779,0.012575021,0.025435839,0.016004573,0.030580166,0.01200343,0.235609756,0.391707317,0.053170732,0.034634146,0.156097561,0.128780488,34481,4082,0.222929936,0.546315694,0.453684306,3.46,0.805977462,0.002204802,0.02278295,0.013963743,0.013473787,0.023517883,0.01200392,0,0.106075453,0,1970,192,377,185,18.8,117000,879,400
30051,"Liberty County, Montana",0.5717,0.914650242,0.033435988,0.027716674,0.018037835,0.006159261,0.539649846,0.008238929,0,0.286302781,0.006179197,0.468137255,0.149509804,0.121323529,0.072303922,0.026960784,0.014705882,0.075980392,0.006127451,0.011029412,0.017156863,0.026960784,0.009803922,0.269961977,0.66730038,0.003802281,0,0.019011407,0.039923954,46597,1081,0.229417206,0.671455051,0.328544949,2.59,0.630897317,0.010175763,0.01480111,0.022201665,0.085106383,0.039777983,0.041628122,0.005550416,0.14986124,0,1975,485,504,19,27.5,104100,1200,499
