Series ID,Region Name,county_fips,2009,2010,2011,2012,2013,2014,2015,2016
RACEDISPARITY050015,"Lamoille County, VT",50015,27.39963463,38.23415709,30.36912511,30.04244547,29.01187452,26.1627127,22.90246189,20.55024516
RACEDISPARITY048281,"Lampasas County, TX",48281,15.34564257,15.21034694,20.39480754,22.11555266,16.94461259,18.76523571,19.31781483,18.52412996
RACEDISPARITY031109,"Lancaster County, NE",31109,36.51189154,37.11352698,37.18889041,39.00912894,38.44855966,37.70264562,37.50206798,36.45589477
RACEDISPARITY045057,"Lancaster County, SC",45057,31.99935813,35.03889952,34.68263552,30.42383306,31.59394623,30.77788838,27.49240423,30.17685451
RACEDISPARITY042071,"Lancaster County, PA",42071,50.99650618,50.1393336,48.60252226,48.76188692,48.52243561,47.57880665,46.75024174,47.26659467
RACEDISPARITY051103,"Lancaster County, VA",51103,19.96386269,19.80754524,23.86418968,21.68830855,23.61294466,23.97299134,23.10852304,19.31437913
RACEDISPARITY032015,"Lander County, NV",32015,12.31930711,0,0,0,0,0,0,
RACEDISPARITY041039,"Lane County, OR",41039,27.61851427,26.58730995,26.80777519,24.05888292,25.15452996,24.34799029,25.23994399,25.37747764
RACEDISPARITY020101,"Lane County, KS",20101,0,0,0,0,0,0,0,
RACEDISPARITY055067,"Langlade County, WI",55067,28.86969276,32.77224916,42.56508069,27.35630364,25.03273521,33.16510546,24.1531587,16.8654292
RACEDISPARITY013173,"Lanier County, GA",13173,8.929826561,13.58467567,17.10053214,13.90983278,8.225074243,12.87409751,14.38847801,14.91903107
RACEDISPARITY026087,"Lapeer County, MI",26087,48.82765526,53.39355232,48.4656525,47.67000178,41.99811167,40.61226594,42.50029415,43.29217327
RACEDISPARITY056021,"Laramie County, WY",56021,20.59854954,20.61298362,21.71056279,21.80767109,21.54497254,20.99974855,22.84201997,26.39807691
RACEDISPARITY008069,"Larimer County, CO",8069,24.23415347,24.52002095,22.1466771,21.61805252,22.22862926,21.13491029,19.85133714,20.72421684
RACEDISPARITY021123,"Larue County, KY",21123,24.66010811,31.48082458,39.16526674,31.931721,24.76022611,27.38312055,34.96771705,40.99011322
RACEDISPARITY008071,"Las Animas County, CO",8071,22.02618446,24.72562271,20.88832823,18.53855675,18.74714008,16.76944103,19.04778922,19.10434427
RACEDISPARITY006035,"Lassen County, CA",6035,50.11519901,47.15469967,49.08076933,50.60732736,52.84913089,55.90822983,60.52258588,56.20306087
RACEDISPARITY016057,"Latah County, ID",16057,19.44079778,19.93423903,21.80451618,21.42656815,19.66595522,23.62208522,24.87429219,26.30653879
RACEDISPARITY040077,"Latimer County, OK",40077,13.97972844,10.39782961,13.37550381,15.49769208,14.05519026,10.97697642,15.57272913,12.79836854
RACEDISPARITY047097,"Lauderdale County, TN",47097,37.38786885,38.73216698,39.39771379,37.85333484,35.94066329,38.6499328,33.74246173,32.66518525
RACEDISPARITY001077,"Lauderdale County, AL",1077,44.09441065,42.15333065,41.05183824,43.91842529,40.63998592,41.01866343,41.67387878,40.22056293
RACEDISPARITY028075,"Lauderdale County, MS",28075,44.60572594,44.59946095,48.50946048,47.76408967,48.19284862,48.35987896,51.46423485,50.0048119
RACEDISPARITY021125,"Laurel County, KY",21125,38.17009244,40.22592749,41.36274604,42.8577679,40.00780528,37.70883114,41.55142168,33.66430557
RACEDISPARITY045059,"Laurens County, SC",45059,26.87404764,29.06330258,29.21610145,29.18980374,28.13410383,24.86636479,26.34746285,24.42620241
RACEDISPARITY013175,"Laurens County, GA",13175,35.46208022,37.84701558,37.31989782,34.51919255,36.12471751,35.43556478,34.7269252,35.4099448
RACEDISPARITY048285,"Lavaca County, TX",48285,37.1057609,33.34652603,38.05427806,32.81861129,27.03361007,28.60500965,30.99038879,30.20463671
RACEDISPARITY028077,"Lawrence County, MS",28077,27.63509414,28.82965041,33.13312676,29.60171085,32.5381826,28.60908141,33.55339527,31.35171048
RACEDISPARITY018093,"Lawrence County, IN",18093,45.19654205,47.214425,43.01633711,34.410769,39.34066333,38.87298164,33.28940875,20.45689945
RACEDISPARITY005075,"Lawrence County, AR",5075,37.33472584,29.51025959,29.63338401,33.44788169,30.30316922,36.46074545,29.89802219,28.03925191
RACEDISPARITY042073,"Lawrence County, PA",42073,53.74562195,49.56383633,52.12024634,50.18252653,51.79989425,51.39810401,48.97497562,46.75068306
RACEDISPARITY047099,"Lawrence County, TN",47099,36.44914169,37.5434476,37.56803625,47.97087873,61.32270764,61.55833112,56.53104391,49.5176578
RACEDISPARITY017101,"Lawrence County, IL",17101,78.71407604,74.75556891,52.01369282,51.25249684,52.47584013,58.30930106,63.70639677,64.43990645
RACEDISPARITY001079,"Lawrence County, AL",1079,59.61762491,55.563784,59.6307616,58.29413467,55.55395852,52.62667825,54.33643742,60.95443506
RACEDISPARITY029109,"Lawrence County, MO",29109,39.29491636,39.57717122,36.36940297,28.04154706,26.50456647,18.76426191,30.10226091,29.17422489
RACEDISPARITY046081,"Lawrence County, SD",46081,20.80610564,22.31196466,35.70526692,35.61957015,26.20958111,21.4616891,28.42912505,19.75927802
RACEDISPARITY039087,"Lawrence County, OH",39087,34.98139544,36.1219148,37.78557181,42.77944031,47.20427069,52.88832671,47.92505209,47.03573978
RACEDISPARITY021127,"Lawrence County, KY",21127,56.66691089,54.22947264,39.63420936,35.00936315,45.55050543,61.79062211,33.51952418,21.66638192
RACEDISPARITY040079,"Le Flore County, OK",40079,32.3871708,32.93572798,31.87133548,32.5128305,33.08753837,37.80166155,38.3102707,37.8223734
RACEDISPARITY027079,"Le Sueur County, MN",27079,29.86680043,24.41300228,27.9001338,26.49267222,34.52778469,39.76317931,41.6468002,45.13159294
RACEDISPARITY035025,"Lea County, NM",35025,30.90321137,33.58969453,33.68599284,28.94298396,27.31108129,30.09318204,28.68704659,27.33220528
RACEDISPARITY028079,"Leake County, MS",28079,29.00137839,27.98218057,35.58114507,36.1092744,34.98797656,31.54539806,33.32108145,34.14404384
RACEDISPARITY020103,"Leavenworth County, KS",20103,40.84531799,36.80746989,35.8189287,34.30587932,35.54794132,30.38819917,31.59428339,33.53886204
RACEDISPARITY042075,"Lebanon County, PA",42075,50.14229412,50.74344325,48.3266876,50.20144836,47.53561306,49.38205074,51.53501086,49.15829728
RACEDISPARITY021129,"Lee County, KY",21129,45.72022161,47.50260146,48.25587293,45.93691363,27.65818712,26.68022764,27.4073863,25.91868362
RACEDISPARITY045061,"Lee County, SC",45061,26.59497596,24.07373207,21.92846644,23.48303101,27.70044483,31.0234241,25.69841226,32.48095307
RACEDISPARITY048287,"Lee County, TX",48287,30.83636479,29.23488172,37.98954662,38.99777915,46.52064713,43.85097037,40.22458166,43.35518776
RACEDISPARITY019111,"Lee County, IA",19111,38.29959118,38.77997534,38.61711801,36.65594605,36.65729002,34.51175379,31.46016832,32.37089032
RACEDISPARITY037105,"Lee County, NC",37105,43.53039296,40.10048159,43.80114319,44.01239366,36.49254363,37.98621347,40.43369881,40.64307562
RACEDISPARITY051105,"Lee County, VA",51105,71.98809354,63.68652898,69.02653908,71.87947995,69.31854378,60.23900222,63.55104803,63.34635523
RACEDISPARITY012071,"Lee County, FL",12071,39.05436343,42.84931837,43.63902135,43.74011544,45.36491382,45.51741684,45.14121593,45.4345712
RACEDISPARITY028081,"Lee County, MS",28081,29.62791893,41.29547055,42.70854057,42.20291561,41.81277775,41.37579849,40.01762548,36.47935964
RACEDISPARITY013177,"Lee County, GA",13177,12.76627536,10.48586663,8.274332911,18.19102102,8.990258004,9.609657809,13.73649813,13.55386965
RACEDISPARITY017103,"Lee County, IL",17103,36.52232311,31.74744201,35.51232373,30.16033599,29.7493844,31.47407485,34.0353728,37.59467757
RACEDISPARITY005077,"Lee County, AR",5077,37.58569569,32.61115003,29.60280282,35.03337749,34.85531833,29.23500916,26.39955539,26.80732055
RACEDISPARITY001081,"Lee County, AL",1081,31.23629255,33.41984131,29.76404831,30.48128207,30.17498358,27.86680511,28.2786373,28.48605571
RACEDISPARITY026089,"Leelanau County, MI",26089,43.34273688,44.94639966,24.9912529,27.51622418,31.35455425,27.85375251,23.23154854,31.03150407
RACEDISPARITY028083,"Leflore County, MS",28083,54.87171983,51.32957283,51.02131939,48.72885303,50.35854858,52.61807276,56.01978002,53.53549933
RACEDISPARITY042077,"Lehigh County, PA",42077,52.19965949,52.2116738,53.24694875,51.84865384,51.53594735,53.29904518,53.66373334,53.66010653
RACEDISPARITY016059,"Lemhi County, ID",16059,15.86945898,9.06690292,5.786712395,4.345816762,11.02327914,9.092334041,13.567556,24.02693047
RACEDISPARITY026091,"Lenawee County, MI",26091,36.08381758,35.53941945,36.56829577,38.96397329,38.54676405,39.57347116,40.68224263,43.66430295
RACEDISPARITY037107,"Lenoir County, NC",37107,38.9522518,37.55182347,35.9050672,39.31325451,37.22038496,37.32829799,38.0687081,36.08583629
RACEDISPARITY048289,"Leon County, TX",48289,16.35609576,20.22401709,21.82405877,23.55167161,21.31289261,22.45229946,20.96919028,21.6065556
RACEDISPARITY012073,"Leon County, FL",12073,35.99234897,37.51167841,35.87684808,36.27871963,34.90647301,34.71892343,34.36773525,34.38110043
RACEDISPARITY021131,"Leslie County, KY",21131,18.25541268,43.82741308,25.65062389,29.68175706,26.66002355,50.06498031,25.53736162,29.58244295
RACEDISPARITY021133,"Letcher County, KY",21133,32.25413515,22.01978171,18.71273103,15.06461862,28.85392516,29.1518384,26.754393,28.14379749
RACEDISPARITY012075,"Levy County, FL",12075,39.6938773,34.20223491,36.27853198,37.34782277,34.69458648,34.4976236,33.97568278,32.39332948
RACEDISPARITY036049,"Lewis County, NY",36049,22.1300775,12.23947329,17.27816394,13.83141871,19.10406857,14.79314258,19.14864946,22.37361833
RACEDISPARITY021135,"Lewis County, KY",21135,26.62211665,27.51437514,48.99237514,38.03368674,38.87463649,34.59766555,32.66287868,19.27163713
RACEDISPARITY054041,"Lewis County, WV",54041,33.76658547,47.02655335,32.72772741,36.91074225,25.81330547,55.45382586,38.64322599,32.06708109
RACEDISPARITY016061,"Lewis County, ID",16061,31.02347171,31.79498985,13.16895735,19.06623744,23.65322343,26.88904502,18.29490393,17.68823406
RACEDISPARITY029111,"Lewis County, MO",29111,22.19160661,21.77394198,14.911046,18.57092779,30.48280843,29.92898533,23.40075572,21.92953745
RACEDISPARITY053041,"Lewis County, WA",53041,21.46433615,21.8536508,21.96591267,26.42060902,30.08040148,32.67709471,32.29826521,29.27831058
RACEDISPARITY047101,"Lewis County, TN",47101,28.98259144,40.19436176,39.49175828,21.71307157,29.59831761,20.71658578,8.618912982,2.388545523
RACEDISPARITY030049,"Lewis and Clark County, MT",30049,18.09627256,19.49289548,21.10683857,17.56432169,16.37637108,18.39200873,22.35748225,18.23383204
RACEDISPARITY045063,"Lexington County, SC",45063,33.23616787,35.15655841,33.67534231,31.87173493,30.61434734,30.23077369,30.88972538,31.42598923
RACEDISPARITY051678,"Lexington City, VA",51678,0,0,0,0,0,0,0,
RACEDISPARITY013179,"Liberty County, GA",13179,22.86147458,25.53421741,23.78962032,24.39330259,23.8312875,22.56203275,18.79742777,20.82686171
RACEDISPARITY048291,"Liberty County, TX",48291,32.86384499,32.62801606,31.36809606,36.46355346,34.73668584,33.04884799,33.10170545,36.35041678
RACEDISPARITY030051,"Liberty County, MT",30051,,0,0,0,0,0,0,
RACEDISPARITY012077,"Liberty County, FL",12077,37.36212521,29.63293209,29.17876769,31.73016588,31.69212916,31.67644539,36.69190602,38.47819786
RACEDISPARITY039089,"Licking County, OH",39089,35.05894968,34.680257,35.26106666,35.22176479,30.77430198,33.56887297,32.90784415,34.92181343
RACEDISPARITY048293,"Limestone County, TX",48293,36.0648117,39.58753543,34.4935993,32.08906686,32.9840094,33.25191005,30.14254999,29.28190452
RACEDISPARITY001083,"Limestone County, AL",1083,38.22303029,34.73476412,29.89094146,31.43188066,29.70062432,31.00670521,32.56136844,32.58645833
RACEDISPARITY008073,"Lincoln County, CO",8073,21.60363779,14.21461626,26.65227382,24.52148295,32.36767878,34.7814425,35.46760496,32.90761848
RACEDISPARITY016063,"Lincoln County, ID",16063,0,0,0,0,0,0,0,
RACEDISPARITY032017,"Lincoln County, NV",32017,18.4829541,15.74020486,15.41909952,20.09061259,2.27132547,13.45118814,2.159290361,10.77711131
RACEDISPARITY020105,"Lincoln County, KS",20105,0,0,0,0,0,0,0,
RACEDISPARITY005079,"Lincoln County, AR",5079,51.81319463,48.14667348,49.23572151,59.6551908,52.54641882,45.42107769,48.72962278,43.12108453
RACEDISPARITY029113,"Lincoln County, MO",29113,23.82973458,36.4189346,33.73424276,29.24352863,21.64391914,15.42422436,13.53630227,21.97122811
RACEDISPARITY030053,"Lincoln County, MT",30053,14.17348842,14.22391003,23.10170858,14.50248126,12.20793847,25.88784355,12.14146439,11.94976421
RACEDISPARITY037109,"Lincoln County, NC",37109,31.81536816,36.43267397,35.66121906,34.31072397,33.79852198,36.37592578,36.82334427,36.60871076
RACEDISPARITY046083,"Lincoln County, SD",46083,23.32952945,31.23637075,29.22019036,18.52959441,16.22992031,18.43208303,20.25062927,20.83712814
RACEDISPARITY022061,"Lincoln Parish, LA",22061,46.248297,43.53090872,40.62054585,39.08300627,38.70148828,43.09130709,42.35430529,44.08471906
RACEDISPARITY027081,"Lincoln County, MN",27081,17.11585513,25.06034483,1.562162021,17.05412444,22.94443671,25.44202067,10.7427741,12.56477048
RACEDISPARITY040081,"Lincoln County, OK",40081,23.0804655,31.58049157,31.5492515,17.16167261,13.00375365,7.055186789,6.627543579,9.335495655
RACEDISPARITY041041,"Lincoln County, OR",41041,26.18477101,24.67556571,28.68413576,27.39965767,23.90245192,31.1435368,28.33689069,35.21061335
RACEDISPARITY031111,"Lincoln County, NE",31111,26.6060807,18.38325093,28.17541885,25.89720059,24.73988695,18.55523936,18.50060235,15.87781122
RACEDISPARITY023015,"Lincoln County, ME",23015,24.38530131,17.54994189,19.60085379,18.35345776,15.75004438,21.23812941,17.00529468,22.06644069
RACEDISPARITY013181,"Lincoln County, GA",13181,10.62010169,27.52709451,19.60389318,18.6773026,11.09681907,12.16481229,8.622801818,1.775853852
RACEDISPARITY028085,"Lincoln County, MS",28085,34.43556792,32.28389096,36.12501773,38.39016704,42.68516986,37.04855312,37.09559028,36.22402515
RACEDISPARITY055069,"Lincoln County, WI",55069,39.54128034,46.53407273,36.47002153,36.08207977,25.48235679,25.47422568,17.8717496,15.19467642
RACEDISPARITY035027,"Lincoln County, NM",35027,26.88776156,21.10169955,16.3917907,14.09376883,16.4925986,16.92693012,21.04823652,10.28348272
RACEDISPARITY053043,"Lincoln County, WA",53043,21.42420033,14.3234559,18.21287618,15.56893488,18.85795499,21.4494508,10.28826001,7.849151598
RACEDISPARITY056023,"Lincoln County, WY",56023,28.65456824,28.92467388,9.436083463,16.57364016,29.45607035,19.93358966,3.844272261,2.673111642
RACEDISPARITY054043,"Lincoln County, WV",54043,59.43809226,53.76433721,36.18528009,45.06430159,24.04353638,27.79779125,36.65745557,28.63074394
RACEDISPARITY047103,"Lincoln County, TN",47103,54.95656854,49.50450755,50.69972262,49.21872335,49.62212228,40.41770812,38.93216051,34.64405547
RACEDISPARITY021137,"Lincoln County, KY",21137,20.30428453,45.16982219,46.51924061,46.45136587,45.9949986,40.87578604,36.94953987,37.59752965
RACEDISPARITY020107,"Linn County, KS",20107,20.12247662,15.12486132,20.7740011,22.11081372,19.06867371,20.59168195,28.27617282,5.932595012
RACEDISPARITY029115,"Linn County, MO",29115,32.07250961,24.02633076,15.14712617,18.55090544,20.24379728,9.545215405,12.96252312,18.98791167
RACEDISPARITY019113,"Linn County, IA",19113,30.13539321,30.7761821,30.31546689,30.76008497,32.28072221,29.77932489,29.07776251,27.83474285
RACEDISPARITY041043,"Linn County, OR",41043,26.27784701,26.7654448,29.53934564,30.83448994,32.83278226,33.75732444,33.31872311,33.46701145
RACEDISPARITY048295,"Lipscomb County, TX",48295,37.83977456,37.85604617,34.83375216,31.43588338,28.42220375,31.23515567,30.27194282,28.21380124
RACEDISPARITY009005,"Litchfield County, CT",9005,29.86233749,30.70662707,30.39883542,32.06442689,34.89219154,31.12947394,32.98641299,30.93518557
RACEDISPARITY005081,"Little River County, AR",5081,14.70420125,13.03593368,7.286070864,23.25747296,23.0593437,21.03617759,22.01663784,20.74922492
RACEDISPARITY048297,"Live Oak County, TX",48297,29.44899841,31.23959116,39.46712941,35.614962,33.97696695,34.09243326,30.31291578,23.43824202
RACEDISPARITY029117,"Livingston County, MO",29117,38.28042084,32.94622985,15.51859128,31.88333087,31.95890872,29.51729857,31.98550703,34.7167621
RACEDISPARITY036051,"Livingston County, NY",36051,46.78921806,43.64768963,37.50990319,40.4180753,42.27321394,45.10712508,44.16309024,40.61707151
RACEDISPARITY017105,"Livingston County, IL",17105,50.18672041,45.4156257,51.1385651,48.6285656,48.30989242,43.93798203,45.6249156,38.07321461
RACEDISPARITY022063,"Livingston Parish, LA",22063,24.57509903,28.89118177,27.55730223,23.53878062,22.12399585,27.75091779,25.57808123,21.99751372
RACEDISPARITY026093,"Livingston County, MI",26093,29.61665389,29.5888134,31.83051431,28.34871894,25.96167628,26.36786193,24.23948754,22.30262686
RACEDISPARITY021139,"Livingston County, KY",21139,30.93466629,24.40282023,27.66748322,25.91053712,13.68089157,6.723696767,6.767038582,3.755148469
RACEDISPARITY048299,"Llano County, TX",48299,36.03705861,26.90313332,19.53483697,24.60615535,26.36547654,25.32816735,23.31080371,29.96358207
RACEDISPARITY005083,"Logan County, AR",5083,21.00687581,13.86304812,13.45901107,10.86746776,11.13757402,10.24553792,17.32964373,13.48685961
RACEDISPARITY017107,"Logan County, IL",17107,62.31500311,56.73124393,58.18251053,62.96529992,64.21243649,65.01926241,57.85775638,59.74605179
RACEDISPARITY054045,"Logan County, WV",54045,35.39200013,22.60533305,18.49087286,35.01561705,32.67123147,34.71585852,43.49327704,38.13027279
RACEDISPARITY039091,"Logan County, OH",39091,28.6196526,26.62385912,24.74836828,27.32402559,29.00964876,29.59255765,32.03650334,31.101916
RACEDISPARITY038047,"Logan County, ND",38047,0,0,0,0,0,0,0,
RACEDISPARITY040083,"Logan County, OK",40083,32.46289659,30.28346005,29.90157529,29.61146161,28.61498349,29.79256844,31.40889736,28.31088374
RACEDISPARITY008075,"Logan County, CO",8075,14.53727067,22.13175157,15.40847829,19.05554338,16.58383723,15.55175097,14.79272684,13.61924912
RACEDISPARITY020109,"Logan County, KS",20109,0,0,0,0,0,0,0,
RACEDISPARITY021141,"Logan County, KY",21141,37.73422323,35.88764879,34.29825682,40.21593398,38.49425829,32.25061956,27.18040608,20.81375067
RACEDISPARITY031113,"Logan County, NE",31113,0,NA,0,0,0,0,0,
RACEDISPARITY013183,"Long County, GA",13183,0.5505433,2.037173976,4.612205058,0.531502398,5.150970631,9.547410624,19.26555735,18.96174069
RACEDISPARITY005085,"Lonoke County, AR",5085,42.90773049,39.49264064,37.84653794,42.00143993,41.34748085,43.15075247,40.27899535,38.10962331
RACEDISPARITY039093,"Lorain County, OH",39093,49.36841528,49.04374247,49.45178429,48.34766748,47.60309524,45.34968449,45.65588903,44.91099308
RACEDISPARITY035028,"Los Alamos County, NM",35028,2.875711529,2.636865637,7.25355767,10.08880437,11.71569443,12.15386607,14.82149941,15.46406954
RACEDISPARITY006037,"Los Angeles County, CA",6037,58.16695894,58.06331789,57.7226487,57.46304498,57.20786672,57.16209224,56.67477326,56.90514893
RACEDISPARITY047105,"Loudon County, TN",47105,34.22137076,44.12819065,40.08145374,40.60901966,56.02060744,52.1016502,44.73634467,41.98637951
RACEDISPARITY051107,"Loudoun County, VA",51107,22.94052588,31.21741539,32.15349462,30.83531435,31.28817905,30.26155643,30.9212697,29.72045246
RACEDISPARITY051109,"Louisa County, VA",51109,18.44314665,30.04409485,23.81383597,25.31946248,23.16048296,17.30532098,12.54144855,21.19295795
RACEDISPARITY019115,"Louisa County, IA",19115,43.85279568,42.78210762,36.95853917,41.01692506,45.92340058,45.13053049,42.93950712,46.33754349
RACEDISPARITY031115,"Loup County, NE",31115,,0,0,0,0,0,,
RACEDISPARITY040085,"Love County, OK",40085,30.36609142,34.66777315,45.33637826,46.52183224,46.17894941,47.39693874,41.22686499,35.98715098
RACEDISPARITY048301,"Loving County, TX",48301,,,0,0,0,0,0,
RACEDISPARITY028087,"Lowndes County, MS",28087,37.84276183,39.2269336,40.17188381,41.62057442,43.68288715,41.85662159,42.75241804,44.17933075
RACEDISPARITY001085,"Lowndes County, AL",1085,17.42356954,18.14954349,16.148736,17.2429335,14.90544796,13.72989611,14.80647227,23.18903243
RACEDISPARITY013185,"Lowndes County, GA",13185,47.66531101,45.42886355,45.53650176,44.78660045,43.83711299,42.70671796,43.93658786,42.97216435
RACEDISPARITY048303,"Lubbock County, TX",48303,41.03183544,37.34120026,36.54377803,36.60495199,35.34757189,36.22388064,35.78418793,35.4586137
RACEDISPARITY019117,"Lucas County, IA",19117,56.1040715,35.59655378,28.71580934,24.12961903,20.7569399,39.53969725,46.77248677,59.1313576
RACEDISPARITY039095,"Lucas County, OH",39095,52.11482428,50.57245443,50.36819591,48.75959611,48.62696205,47.21930962,45.87849237,46.30931424
RACEDISPARITY026095,"Luce County, MI",26095,29.75582977,30.91959675,32.27787219,34.11291006,32.15486352,35.41077379,33.4861076,33.44903413
RACEDISPARITY013187,"Lumpkin County, GA",13187,26.96161287,21.80227091,14.0488072,12.28036549,15.4694167,24.78584521,28.37659096,30.98551128
RACEDISPARITY035029,"Luna County, NM",35029,15.47963757,14.4743254,15.07630231,13.9043311,13.78796372,16.41170506,15.80993501,15.74787832
RACEDISPARITY051111,"Lunenburg County, VA",51111,5.387346975,7.990468024,9.939432615,15.05210511,14.82510034,12.00913134,8.93938562,9.539492286
RACEDISPARITY042079,"Luzerne County, PA",42079,48.66195005,50.93602998,53.06013092,55.02384022,55.57239311,56.16158113,57.25184982,56.69854018
RACEDISPARITY042081,"Lycoming County, PA",42081,51.35535111,47.81807741,49.00600111,46.81424016,49.05467661,50.00820473,47.79676985,45.25945374
RACEDISPARITY046085,"Lyman County, SD",46085,94.33880726,NA,NA,4.872519385,26.11038961,29.89574941,15.0911313,52.08585125
RACEDISPARITY051680,"Lynchburg City, VA",51680,35.64360118,33.64607336,35.28849029,34.88806626,35.29008818,34.83763807,35.88488325,35.65338524
RACEDISPARITY048305,"Lynn County, TX",48305,4.441070349,3.880290812,5.468168029,7.725098438,9.573380585,15.18222729,12.97650497,10.58896402
RACEDISPARITY020111,"Lyon County, KS",20111,41.58066849,37.51220716,39.10076614,34.98681212,38.60843251,35.83735438,39.17239217,39.61978994
RACEDISPARITY032019,"Lyon County, NV",32019,15.57688719,17.9933637,12.31563198,9.654261853,14.63664312,13.14238745,13.97424039,17.13343294
RACEDISPARITY019119,"Lyon County, IA",19119,22.08367776,27.14976217,16.66685401,21.90239149,29.89362165,19.85187699,20.63905169,19.37474584
RACEDISPARITY021143,"Lyon County, KY",21143,17.46221161,17.16271142,18.90909091,17.60785491,15.95995644,21.04969846,23.48730585,21.22072604
RACEDISPARITY027083,"Lyon County, MN",27083,23.92566454,27.54171344,28.18608048,29.16489707,25.98922584,28.50997995,31.32458787,33.13246981
RACEDISPARITY026097,"Mackinac County, MI",26097,50.28402113,42.29053229,36.73453803,33.09629124,37.62125191,39.14410465,43.13066593,36.03479625
RACEDISPARITY026099,"Macomb County, MI",26099,32.6428901,33.70486306,33.41768821,33.58690396,34.49025637,34.45149721,34.89230945,34.91250017
RACEDISPARITY017115,"Macon County, IL",17115,51.0408638,51.01090041,50.59247375,51.78808343,50.13502185,50.07259025,46.348462,46.6736548
RACEDISPARITY001087,"Macon County, AL",1087,58.12723018,59.58054434,51.25055276,50.11535394,49.88528904,57.221572,60.44041855,61.51904542
RACEDISPARITY013193,"Macon County, GA",13193,2.805446504,4.083582627,5.903398622,12.22779794,11.83835346,11.2876886,10.55145306,13.71172594
RACEDISPARITY029121,"Macon County, MO",29121,40.88599195,50.84346698,47.3271963,43.18169849,46.90138798,54.17312287,35.51121224,32.57175442
RACEDISPARITY047111,"Macon County, TN",47111,19.61919863,23.15401294,21.28948069,14.80708112,27.75634242,13.64621254,30.71928163,29.26899404
RACEDISPARITY037113,"Macon County, NC",37113,24.72858733,17.3015123,25.62483658,32.79339564,28.31187389,31.45971749,23.29640397,24.82899853
RACEDISPARITY017117,"Macoupin County, IL",17117,39.50801199,37.12998384,27.41998152,34.96341381,34.72925849,35.74939419,22.88996665,28.23262777
RACEDISPARITY006039,"Madera County, CA",6039,43.13168618,45.98496934,46.20339248,47.82886005,47.23024285,46.76652105,46.75337948,46.16727264
RACEDISPARITY029123,"Madison County, MO",29123,27.97161443,28.77116146,26.60510485,28.90146734,26.47781675,26.04838708,22.90352281,24.45630422
RACEDISPARITY048313,"Madison County, TX",48313,41.57503684,41.42188407,43.28891339,41.8547111,40.31112256,39.03656259,41.68369145,42.78476607
RACEDISPARITY016065,"Madison County, ID",16065,20.28661357,18.95856853,24.56737501,21.59104219,11.34246327,12.01664399,11.19053456,7.964475687
RACEDISPARITY013195,"Madison County, GA",13195,32.76716767,36.14113923,36.75959925,35.72474317,33.68846388,28.17275405,30.79297888,30.95703835
RACEDISPARITY036053,"Madison County, NY",36053,44.68763304,38.46889215,34.92796983,31.98380048,35.99456805,37.02129088,39.05735452,41.02211599
RACEDISPARITY012079,"Madison County, FL",12079,35.72722571,41.45851296,38.89062384,36.59575481,38.13310178,34.53856329,32.86759165,35.64475051
RACEDISPARITY039097,"Madison County, OH",39097,51.88063414,55.9142217,58.20484067,61.70969872,62.824545,59.45210453,58.18831838,54.9732186
RACEDISPARITY017119,"Madison County, IL",17119,45.86352094,42.68538002,41.60757342,41.21487742,40.20671115,39.78096726,41.58836622,38.93648054
RACEDISPARITY031119,"Madison County, NE",31119,35.4901687,39.79050229,40.09581562,40.80021674,35.23460997,31.25864487,30.23449431,24.03874747
RACEDISPARITY019121,"Madison County, IA",19121,23.65176665,26.19617225,16.98138122,19.7117694,24.59388544,19.51826113,20.41193464,21.29531755
RACEDISPARITY001089,"Madison County, AL",1089,47.86421536,48.9513527,48.06604491,48.41025227,47.32055096,45.92348525,45.7212692,44.4806356
RACEDISPARITY005087,"Madison County, AR",5087,43.071491,34.05471239,28.68712882,19.20694057,19.85230909,28.31226365,22.49484617,36.93630439
RACEDISPARITY018095,"Madison County, IN",18095,51.77960699,48.4025361,46.18073009,42.23767945,41.1883788,44.67869151,47.43654757,45.43259633
RACEDISPARITY030057,"Madison County, MT",30057,17.20734355,13.19306931,10.5778911,15.12765026,18.95523883,26.10892583,20.77032218,29.68382988
RACEDISPARITY037115,"Madison County, NC",37115,48.01064373,29.33028957,13.22607269,14.40962276,13.93913357,14.08246205,16.29552609,19.2619398
RACEDISPARITY047113,"Madison County, TN",47113,43.84444658,43.22176523,44.96942609,42.93866185,41.80035234,42.47735611,40.45250729,38.0366894
RACEDISPARITY028089,"Madison County, MS",28089,44.28841466,48.4394134,46.79039868,46.87985497,49.48024438,50.58797236,50.83607649,49.81651459
RACEDISPARITY051113,"Madison County, VA",51113,9.402099489,4.626716076,10.8341129,11.15645612,8.373978107,8.482693537,5.955128373,1.349302519
RACEDISPARITY021151,"Madison County, KY",21151,29.12385383,34.15488617,36.49663226,40.95779909,33.82830794,31.83100756,26.97196045,29.94671127
RACEDISPARITY022065,"Madison Parish, LA",22065,55.32061252,52.306136,51.33171992,53.21669059,47.20603368,48.91649879,48.81141118,47.39572105
RACEDISPARITY021153,"Magoffin County, KY",21153,30.78408652,29.40816639,34.15601904,53.78041269,41.96891192,44.98021866,41.42597181,36.50528303
RACEDISPARITY019123,"Mahaska County, IA",19123,33.12890999,43.46741172,39.4060345,35.29945519,42.27482626,44.95549919,34.86140304,36.70910127
