fips,county,gini_index,share_same_house_1_year_ago,share_moved_within_same_county,share_moved_diff_county_same_state,share_moved_diff_state,share_moved_from_abroad,share_drive_commute,share_public_transit_commute,share_bike_commute,share_walk_commute,share_other_commute,share_5min_commute,share_5to10_commute,share_10to14_commute,share_15to19_commute,share_20to24_commute,share_25to29_commute,share_30to34_commute,share_35to39_commute,share_40to44_commute,share_45to59_commute,share_60to89_commute,share_90plus_commute,share_married_with_own_children,share_married_with_no_own_children,share_single_man_with_own_children,share_single_man_with_no_own_children,share_single_woman_with_own_children,share_single_woman_with_no_own_children,median_household_income,total_housing_units,share_vacant,share_owner_occupied,share_renter_occupied,average_household_size,share_sfh_detached,share_sfh_attached,share_duplex,share_3to4_units,share_5to9_units,share_10to19_units,share_20to49_units,share_50plus_units,share_mobile_homes,share_boat_rv_van,median_year_structure_built,median_contract_rent,median_gross_rent,median_utilities,rent_burden,median_property_value,median_real_estate_taxes_paid,median_monthly_housing_costs
51670,"Hopewell city, Virginia",0.4083,0.845375265,0.094482852,0.045456599,0.014007501,0.000677782,0.966698158,0.002361833,0.0014171,0.011572981,0.010864431,0.0117745,0.112392959,0.170432921,0.186726927,0.152117031,0.070647003,0.158420552,0.033420552,0.034134158,0.042578497,0.011655566,0.015699334,0.138259833,0.439213349,0.03893524,0.056813667,0.193881605,0.132896305,36477,10066,0.119908603,0.501298115,0.498701885,2.53,0.689648321,0.039042321,0.064375124,0.018577389,0.053546592,0.045499702,0.0472879,0.033876416,0.008146235,0,1965,591,769,178,28.7,140000,1234,784
51069,"Frederick County, Virginia",0.3886,0.855583686,0.070902914,0.04916635,0.023402553,0.000944498,0.940021468,0.001937325,0.000235621,0.013849255,0.012356991,0.023655042,0.068694242,0.135171668,0.199729657,0.144444444,0.056096242,0.082860232,0.017058665,0.031089484,0.070559611,0.114355231,0.056285483,0.344817848,0.454391415,0.03798362,0.025275346,0.082133107,0.055398663,66440,31036,0.07671736,0.785482464,0.214517536,2.66,0.766368089,0.08564248,0.00199768,0.00596082,0.017270267,0.029449671,0.001901018,0.008860678,0.081099368,0.001449929,1989,861,1058,197,29.8,244700,1238,1193
51199,"York County, Virginia",0.3881,0.839075643,0.032451811,0.049896018,0.06249806,0.016078468,0.912053517,0.002454891,0.000490978,0.02727998,0.008561434,0.022042213,0.084360679,0.169947718,0.21374169,0.177209062,0.067449816,0.125734203,0.023397663,0.020138127,0.054831214,0.03178855,0.009359065,0.37154618,0.441831747,0.018368922,0.016928222,0.084178029,0.0671469,83747,26490,0.084220461,0.772290696,0.227709304,2.64,0.682974707,0.12389581,0.007097018,0.044545111,0.065722914,0.05587014,0.005285013,0.004756512,0.009852775,0,1987,1129,1257,128,28.2,323900,2093,1440
51125,"Nelson County, Virginia",0.4211,0.870140281,0.068203073,0.046025384,0.014094856,0.001536406,0.858899214,0,0,0.018012866,0.046032881,0.041047088,0.071716233,0.075433705,0.091697646,0.097738538,0.073574969,0.171933086,0.072645601,0.066914498,0.128252788,0.076517968,0.032527881,0.218869624,0.536140509,0.009907678,0.040756586,0.089619455,0.104706147,47426,9859,0.336748149,0.750420554,0.249579446,2.28,0.706461102,0.029719038,0.015620245,0.039253474,0.040267776,0.032761943,0.017243128,0.001724313,0.114616087,0.002332894,1980,603,705,102,24.5,187900,999,671
51143,"Pittsylvania County, Virginia",0.4146,0.908915409,0.043460225,0.031717668,0.015236606,0.000670092,0.938674838,0.009043686,0.000298965,0.009380022,0.010687993,0.036325034,0.062111561,0.098861224,0.181818182,0.199112141,0.079482725,0.13402818,0.034124686,0.029878402,0.066087628,0.050106157,0.02806408,0.245895462,0.496204985,0.034989503,0.049900414,0.082790547,0.090219088,40333,31170,0.155437921,0.79620133,0.20379867,2.36,0.718158486,0.004651909,0.006191851,0.006288098,0.006095605,0.010907924,0.004683991,0.003272377,0.239749759,0,1981,380,583,203,27.6,105100,573,646
51610,"Falls Church city, Virginia",0.4041,0.787472227,0.019825671,0.089728252,0.070329858,0.032643992,0.702191392,0.188554312,0.001891849,0.025539965,0.015450102,0.01536643,0.063323202,0.094393786,0.135089497,0.178318136,0.078351908,0.14353259,0.05775076,0.057581898,0.129854779,0.039344816,0.007092199,0.433365292,0.3978907,0.025567274,0.007350591,0.080536913,0.05528923,120332,5421,0.113263236,0.61701685,0.38298315,2.46,0.427596384,0.136690647,0.009592326,0.014388489,0.033019738,0.053680133,0.022505073,0.302527209,0,0,1964,1429,1484,55,28,658500,6455,1938
51735,"Poquoson city, Virginia",0.3917,0.920644192,0.038384513,0.035297063,0.005674232,0,0.937682906,0.001205027,0.001205027,0.0051644,0.004820107,0.032976989,0.121942381,0.104547925,0.164341366,0.222504077,0.092408045,0.124841457,0.021924262,0.02989672,0.049465483,0.025185722,0.009965573,0.309253247,0.50297619,0.030844156,0.035984848,0.086850649,0.034090909,86611,4707,0.038665817,0.836464088,0.163535912,2.66,0.826853622,0.089653707,0,0.008497982,0.012534523,0.009772679,0.020182707,0.001274697,0.031230083,0,1978,975,1236,261,30.1,332800,2568,1459
51820,"Waynesboro city, Virginia",0.479,0.845314537,0.060686525,0.072032057,0.021628929,0.000337952,0.935353535,0.001122334,0.001571268,0.014253648,0.028507295,0.050577869,0.173131937,0.197047717,0.171987642,0.141206088,0.053553038,0.067971164,0.027234237,0.048403708,0.056070489,0.009612084,0.003204028,0.220381258,0.4983075,0.041510779,0.019597363,0.142169963,0.078033137,43605,9690,0.097007224,0.586171429,0.413828571,2.39,0.670278638,0.045717234,0.042002064,0.078637771,0.057688338,0.049432405,0.009597523,0.021465428,0.025180599,0,1965,539,696,157,33.1,172100,1143,802
51775,"Salem city, Virginia",0.4444,0.835671751,0.052614406,0.070968268,0.025042826,0.015702749,0.881673135,0.012246658,0.002242346,0.042604571,0.008796895,0.067625375,0.164922181,0.208428142,0.199144443,0.161827614,0.043323928,0.079457541,0.009010649,0.016382998,0.025211614,0.014653682,0.010011832,0.269064055,0.456574089,0.03275004,0.03291058,0.103387382,0.105313855,48050,10814,0.080451267,0.689762671,0.310237329,2.31,0.703162567,0.026632144,0.024782689,0.022285926,0.029961161,0.121879046,0.017107453,0.00749029,0.04420196,0.002496763,1971,640,771,131,28.1,166200,1679,820
51710,"Norfolk city, Virginia",0.4667,0.771779985,0.104465904,0.057826868,0.059320256,0.006606987,0.801461444,0.040421364,0.005104488,0.051922717,0.014915183,0.026550562,0.119268503,0.149181246,0.201606376,0.192151352,0.056996985,0.137822765,0.016668594,0.017727058,0.041048858,0.023775428,0.017202273,0.240464178,0.364883956,0.045489405,0.049424823,0.185247225,0.114490414,43914,95001,0.104472584,0.463926372,0.536073628,2.6,0.492836918,0.080083368,0.063483542,0.07211503,0.115946148,0.07874654,0.033420701,0.056241513,0.006936769,0.000189472,1960,746,888,142,32.5,211600,2063,1020
51059,"Fairfax County, Virginia",0.4138,0.854430687,0.064493685,0.028784736,0.036714982,0.015575909,0.832689403,0.089924051,0.002239835,0.018113596,0.009582385,0.014022593,0.050413735,0.088361522,0.11774228,0.131368404,0.062941803,0.170774175,0.040829041,0.061343136,0.133674139,0.105590584,0.022938587,0.402423422,0.421621105,0.020149846,0.032910313,0.067405114,0.055490199,108439,406394,0.051240914,0.710073398,0.289926602,2.74,0.49298218,0.228037323,0.003595033,0.012822532,0.046302357,0.098520155,0.030625452,0.08040473,0.006405114,0.000305123,1980,1443,1572,129,27.9,493100,4645,1993
53037,"Kittitas County, Washington",0.4703,0.724145683,0.165367706,0.089103717,0.019309552,0.002073341,0.797557003,0.006514658,0.03393051,0.092399566,0.012540717,0.061488859,0.252979446,0.231849847,0.172606368,0.067706834,0.01514192,0.046692383,0.009960274,0.019978122,0.037595717,0.033277679,0.050722552,0.300928858,0.525438041,0.030504539,0.033037788,0.064386743,0.045704032,42769,21533,0.226396693,0.571317085,0.428682915,2.29,0.655877026,0.017090048,0.043468165,0.051270144,0.027306924,0.035433985,0.047879998,0.019830028,0.099939628,0.001904054,1979,685,772,87,42.7,265000,1908,917
53005,"Benton County, Washington",0.4125,0.828188246,0.089014265,0.039754174,0.035576074,0.007467242,0.912518991,0.016828765,0.004142265,0.019958188,0.011310073,0.042424324,0.12306015,0.178930509,0.196333634,0.168189833,0.052922729,0.07522511,0.021844758,0.023594492,0.067755091,0.037282797,0.012436572,0.326950661,0.459074247,0.038409872,0.026297215,0.097424922,0.051843082,59974,67902,0.068657771,0.695524984,0.304475016,2.69,0.640850049,0.028850402,0.038555565,0.02320992,0.046360932,0.044770404,0.027863686,0.036758858,0.110806751,0.001973432,1978,651,766,115,28.4,173500,1828,908
27131,"Rice County, Minnesota",0.3966,0.821047094,0.081624845,0.062446195,0.031215126,0.003666741,0.799308928,0.008622837,0.007253144,0.060702279,0.013603536,0.053895149,0.209316162,0.162770351,0.106600406,0.099146077,0.055749983,0.091866732,0.020753132,0.034751872,0.083362497,0.068768811,0.013018828,0.342995169,0.459394177,0.026896462,0.019911216,0.106410759,0.044392218,59533,24355,0.091890782,0.772166207,0.227833793,2.51,0.712133032,0.067665777,0.021843564,0.026442209,0.015848902,0.045863272,0.040320263,0.025621022,0.044261959,0,1976,695,762,67,30.2,204200,1940,1084
27167,"Wilkin County, Minnesota",0.3775,0.895868273,0.045433755,0.025918585,0.030797378,0.001982009,0.881376767,0.001843884,0.006146281,0.033804548,0.002151199,0.085021588,0.294254401,0.157422783,0.092660246,0.085685819,0.038525407,0.104948522,0.030222517,0.028229824,0.040185985,0.029890402,0.012952507,0.298770711,0.530732229,0.04970604,0.021378942,0.066274719,0.03313736,51957,3092,0.140362225,0.82731377,0.17268623,2.43,0.789133247,0.006468305,0.027490298,0.041073739,0.022639069,0.003234153,0.037192755,0.014877102,0.057891332,0,1960,463,523,60,23.8,103300,932,731
27125,"Red Lake County, Minnesota",0.3738,0.905492331,0.029193469,0.055912914,0.009401286,0,0.882938389,0.00521327,0,0.066350711,0.001895735,0.127849356,0.10802775,0.080773043,0.082259663,0.138751239,0.092666006,0.184340932,0.021803766,0.022794846,0.076313181,0.03468781,0.029732408,0.313395114,0.51642797,0.048020219,0.026116259,0.069081719,0.026958719,47719,1944,0.116255144,0.823050058,0.176949942,2.31,0.791666667,0.004115226,0.030349794,0.007716049,0.022119342,0.039609053,0.011831276,0,0.092592593,0,1964,395,463,68,21.9,78500,835,554
27027,"Clay County, Minnesota",0.4065,0.833877806,0.071905192,0.039532217,0.050027803,0.004656982,0.872794166,0.005990753,0.00690239,0.060330794,0.009637299,0.056248297,0.156139275,0.218281548,0.217089125,0.134403107,0.044903243,0.080710003,0.017511584,0.017818207,0.031411829,0.01059553,0.014888253,0.345995612,0.434585848,0.036066923,0.022970378,0.110669227,0.049712013,52108,23695,0.074572695,0.708135717,0.291864283,2.45,0.660856721,0.06887529,0.015024267,0.02928888,0.025321798,0.074994725,0.064232961,0.026039249,0.034690863,0.000675248,1973,548,641,93,34.3,149900,1571,856
27043,"Faribault County, Minnesota",0.419,0.901983664,0.063285057,0.020660306,0.013727778,0.000343194,0.8648918,0.002277904,0.002562642,0.048263098,0.008257403,0.144174608,0.209037811,0.121887488,0.117737473,0.086996619,0.046879803,0.100061482,0.029050108,0.037350138,0.05717799,0.027359361,0.02228712,0.257418577,0.575150784,0.034740651,0.021230398,0.080096502,0.031363088,43214,7108,0.117332583,0.802677718,0.197322282,2.27,0.871975239,0.009425999,0.019696117,0.018148565,0.019414744,0.009144626,0.033624086,0.005908835,0.01223973,0.00042206,1951,338,474,136,29.3,87300,834,578
27045,"Fillmore County, Minnesota",0.4133,0.891046805,0.066566324,0.032724801,0.007040202,0.002621868,0.815815133,0.029641186,0.004192668,0.054114665,0.013553042,0.119047619,0.151892007,0.104485544,0.084289966,0.073979592,0.055590986,0.112138605,0.034970238,0.055909864,0.119153912,0.069515306,0.019026361,0.321224702,0.521190106,0.031136482,0.017644006,0.07628438,0.032520325,47940,9708,0.123712402,0.801222523,0.198777477,2.4,0.8368356,0.028636176,0.020704574,0.020292542,0.022661722,0.019262464,0.017511331,0.000515039,0.033580552,0,1953,416,552,136,26.7,137000,1302,764
27075,"Lake County, Minnesota",0.4003,0.873547057,0.081458568,0.028777653,0.015466817,0.000749906,0.881533766,0.004959939,0.006867608,0.047882488,0.004959939,0.160887097,0.259879032,0.129435484,0.070766129,0.049395161,0.016129032,0.058467742,0.025806452,0.060282258,0.116129032,0.032459677,0.020362903,0.268187423,0.549630086,0.027435265,0.036991369,0.093094945,0.024660912,47450,7636,0.321634364,0.801737452,0.198262548,2.02,0.879125196,0.014798324,0.003535883,0.003535883,0.00942902,0.016893662,0.027894185,0.011131482,0.033656365,0,1961,470,563,93,27.3,142300,876,726
27119,"Polk County, Minnesota",0.4145,0.858108108,0.071123755,0.031650071,0.034430363,0.004687702,0.889181888,0.009583226,0.007139182,0.041484435,0.010869565,0.100677898,0.23082086,0.20833613,0.15088261,0.086113162,0.037720652,0.080139607,0.014967447,0.015974226,0.035975569,0.024364051,0.014027787,0.309577903,0.491330862,0.036470166,0.015185938,0.096376898,0.051058233,49257,14572,0.146170738,0.734367465,0.265632535,2.41,0.738814164,0.022371672,0.01427395,0.034586879,0.020450178,0.042066978,0.039253363,0.022371672,0.065811145,0,1968,476,574,98,30.2,118800,1390,688
27135,"Roseau County, Minnesota",0.3836,0.884528932,0.071607475,0.027230107,0.013550832,0.003082654,0.897716229,0.003765792,0.003522838,0.031098154,0.008260447,0.101363519,0.298173399,0.167352714,0.126575765,0.108567018,0.046436841,0.066632364,0.012734757,0.014792899,0.027784924,0.023411371,0.006174428,0.338496072,0.463748597,0.058810325,0.027833895,0.081257015,0.029854097,48612,7453,0.147054877,0.797388705,0.202611295,2.44,0.670065745,0.01999195,0.008184624,0.016235073,0.016369247,0.03193345,0.027774051,0.014490809,0.194955052,0,1978,434,560,126,24.7,101300,1297,680
27143,"Sibley County, Minnesota",0.3839,0.894680851,0.057047872,0.036968085,0.009973404,0.001329787,0.874370562,0.004002582,0.00232408,0.03460297,0.003227889,0.094883329,0.145347203,0.138740512,0.112454315,0.097694687,0.054962047,0.104723081,0.029659826,0.046246837,0.096429575,0.057211133,0.021647456,0.322487346,0.508797301,0.025548325,0.023861171,0.085321764,0.033984093,52482,6557,0.069238981,0.807471735,0.192528265,2.42,0.849931371,0.017996035,0.012658228,0.011285649,0.02729907,0.018301052,0.028824157,0.000915053,0.032789385,0,1955,472,593,121,25.7,148100,1621,824
27165,"Watonwan County, Minnesota",0.4014,0.922944741,0.03463869,0.027946097,0.008863164,0.005607308,0.869387755,0.017391304,0.007453416,0.054835847,0.007453416,0.15825603,0.237476809,0.12096475,0.125231911,0.078293135,0.053988868,0.109461967,0.020037106,0.027272727,0.036363636,0.015027829,0.017625232,0.280624364,0.480149304,0.039362063,0.04173736,0.126230064,0.031896844,49307,5059,0.131053568,0.793676069,0.206323931,2.51,0.790274758,0.011069381,0.01917375,0.015813402,0.049614548,0.033208144,0.030045464,0.008302036,0.042498517,0,1957,444,546,102,22.7,93400,940,625
27005,"Becker County, Minnesota",0.4292,0.882058658,0.062628979,0.027984491,0.025983366,0.001344506,0.886167888,0.002956678,0.002956678,0.030659468,0.011826713,0.088995873,0.153026135,0.173383769,0.162654746,0.12042641,0.037001376,0.075859697,0.019325997,0.021182944,0.07434663,0.050137552,0.023658872,0.286591276,0.505223479,0.045880452,0.033171782,0.089822294,0.039310716,47959,18689,0.279897266,0.787561302,0.212438698,2.38,0.778425812,0.01963722,0.011343571,0.011022527,0.01797849,0.017443416,0.027021242,0.013483868,0.102948258,0.000695596,1977,472,586,114,29.2,169300,1289,748
27011,"Big Stone County, Minnesota",0.4296,0.894656779,0.053242061,0.04335425,0.00836661,0.0003803,0.815876974,0.005818786,0.006650042,0.051537822,0.009559435,0.136915888,0.264485981,0.153271028,0.109813084,0.092990654,0.042990654,0.097663551,0.012149533,0.005140187,0.048598131,0.013551402,0.022429907,0.285806452,0.535483871,0.035483871,0.028387097,0.087096774,0.027741935,44438,3131,0.235068668,0.792066806,0.207933194,2.15,0.82561482,0.007984669,0.026189716,0.002874481,0.016288726,0.024273395,0.032577451,0.006387736,0.057809007,0,1958,366,504,138,29.1,83300,954,577
27015,"Brown County, Minnesota",0.4237,0.900858704,0.05952381,0.023380172,0.014051522,0.002185792,0.860471933,0.004396893,0.007035029,0.060310714,0.008427378,0.118105329,0.323698972,0.195154254,0.107120598,0.07923029,0.02937052,0.063259582,0.012464942,0.01573699,0.023215955,0.015191648,0.017450919,0.285341074,0.538896952,0.029027576,0.026560232,0.086211901,0.033962264,48149,11494,0.055072212,0.785931314,0.214068686,2.28,0.796241517,0.017574387,0.032451714,0.016182356,0.0181834,0.022968505,0.024012528,0.032625718,0.039759875,0,1958,442,540,98,27.1,122400,1290,667
27021,"Cass County, Minnesota",0.431,0.907076205,0.039516471,0.042732928,0.010038173,0.000636222,0.847818903,0.010657634,0.005039656,0.041308658,0.013466623,0.092577598,0.144129555,0.144759334,0.127845254,0.141700405,0.058749438,0.115339631,0.023481781,0.032298695,0.062168241,0.034637877,0.022312191,0.229979924,0.56446576,0.040932411,0.033236672,0.084653134,0.046732099,43042,24652,0.474971605,0.8228386,0.1771614,2.17,0.837011196,0.019187084,0.005760182,0.006409216,0.012291092,0.005719617,0.008883661,0.000365082,0.103521012,0.000851858,1982,467,637,170,26.7,185400,966,743
27049,"Goodhue County, Minnesota",0.4066,0.889264619,0.045233965,0.041105817,0.022089985,0.002305615,0.890940811,0.013403685,0.001702055,0.036083571,0.008893239,0.075346756,0.176823266,0.15082774,0.105145414,0.119731544,0.071588367,0.097360179,0.033154362,0.032975391,0.075123043,0.038836689,0.023087248,0.316857481,0.512041058,0.033241216,0.02463482,0.077852349,0.035373075,56099,20289,0.07900833,0.784865675,0.215134325,2.41,0.70654049,0.06471487,0.027108285,0.021390901,0.017645029,0.031396323,0.044309724,0.020010843,0.066587806,0.000295727,1971,562,668,106,30.4,188000,2038,998
27057,"Hubbard County, Minnesota",0.4317,0.903960691,0.033849514,0.03925948,0.021987294,0.000943022,0.903152384,0.002162285,0.000682827,0.024240355,0.007397291,0.053161791,0.160941862,0.160820488,0.199174657,0.162276975,0.05158393,0.085932759,0.011287778,0.014200753,0.033741959,0.040174778,0.02670227,0.253819036,0.582675844,0.041295954,0.024173242,0.061272453,0.036763472,45733,14466,0.402737453,0.832523148,0.167476852,2.33,0.841283008,0.013756394,0.005461081,0.003732891,0.001935573,0.011129545,0.010092631,0.0092631,0.103069266,0.00027651,1982,505,662,157,31.4,173400,1318,761
27063,"Jackson County, Minnesota",0.415,0.893873945,0.046730807,0.03936776,0.018751227,0.001276262,0.868544601,0.00600939,0.001502347,0.028732394,0.012206573,0.120622568,0.25312308,0.137415523,0.143354495,0.130043006,0.058570551,0.066762236,0.012697112,0.017612124,0.010034815,0.023141511,0.026622978,0.340810177,0.522932708,0.028121861,0.019082692,0.053900234,0.035152327,47455,4989,0.092804169,0.786124613,0.213875387,2.22,0.867508519,0.007416316,0.022850271,0.013830427,0.00821808,0.012226899,0.042693927,0.005612347,0.019643215,0,1954,402,493,91,22.6,97000,1067,595
27091,"Martin County, Minnesota",0.4272,0.88804453,0.082526621,0.021587609,0.006485963,0.001355276,0.902766876,0.0066719,0.003826531,0.020604396,0.014619309,0.126616324,0.238233164,0.204923968,0.139340023,0.104168822,0.054101583,0.058342816,0.008482466,0.01075825,0.021413055,0.026688735,0.006930795,0.278055508,0.562144458,0.031718669,0.018100328,0.091708326,0.018272712,44791,10032,0.108552632,0.770994074,0.229005926,2.28,0.800538278,0.010665869,0.015151515,0.022926635,0.044856459,0.024122807,0.04495614,0.014752791,0.022029506,0,1956,394,540,146,27.8,98800,894,612
27105,"Nobles County, Minnesota",0.4236,0.846648125,0.079936703,0.02781241,0.036012276,0.009590486,0.84139708,0.007920603,0.002385724,0.046951045,0.055253364,0.105942377,0.297218888,0.203481393,0.115846339,0.096838735,0.028311325,0.06382553,0.008103241,0.005902361,0.038315326,0.030612245,0.005602241,0.298220641,0.50569395,0.069928826,0.021530249,0.085053381,0.019572954,45552,8523,0.057256834,0.721219664,0.278780336,2.59,0.773201924,0.028980406,0.023113927,0.020650006,0.019711369,0.038718761,0.02780711,0.037076147,0.03074035,0,1959,441,571,130,27,100100,960,642
27115,"Pine County, Minnesota",0.404,0.869568183,0.069172522,0.043045228,0.015178389,0.003035678,0.906918826,0.001945677,0.001945677,0.025293797,0.011362752,0.064235255,0.149498932,0.141366847,0.137916872,0.109167077,0.056513882,0.087727945,0.018482011,0.025135535,0.054953179,0.093560046,0.061442418,0.259452736,0.512686567,0.055223881,0.033457711,0.101616915,0.037562189,44463,17200,0.310348837,0.812089024,0.187910976,2.35,0.783430233,0.007848837,0.0075,0.013546512,0.008255814,0.01872093,0.013372093,0.00494186,0.140348837,0.002034884,1977,509,642,133,28,158200,1247,840
21191,"Pendleton County, Kentucky",0.3987,0.894352749,0.05640431,0.033283317,0.015277588,0.000682035,0.945186116,0.008952411,0,0.018533061,0.005025915,0.036305221,0.069879518,0.088192771,0.06313253,0.07373494,0.072610442,0.073574297,0.035983936,0.08497992,0.239196787,0.124819277,0.037590361,0.336285561,0.44041868,0.022812668,0.019592056,0.086956522,0.093934514,48354,6315,0.154552652,0.759318224,0.240681776,2.75,0.699445764,0.006017419,0.015043547,0.01314331,0.014726841,0.014093428,0.012351544,0.000791766,0.224386382,0,1978,423,627,204,24.7,104500,787,708
21201,"Robertson County, Kentucky",0.4141,0.869464945,0.098247232,0.030442804,0.001845018,0,0.804477612,0.007462687,0,0.044776119,0,0.052264808,0.116724739,0.101045296,0.010452962,0.055749129,0.015679443,0.271777003,0.069686411,0.06097561,0.111498258,0.087108014,0.047038328,0.348101266,0.303797468,0.044303797,0.025316456,0.130801688,0.147679325,26544,993,0.218529708,0.68943299,0.31056701,2.85,0.70795569,0.003021148,0.004028197,0.017119839,0.024169184,0.01611279,0.003021148,0,0.224572004,0,1963,342,560,218,31.8,62900,457,453
21207,"Russell County, Kentucky",0.4893,0.930620491,0.040981241,0.016277056,0.011370851,0.000750361,0.929434582,0.002237804,0,0.016112189,0.035655677,0.082675971,0.148968447,0.195995146,0.183555825,0.116808252,0.044144417,0.078276699,0.029277913,0.00773665,0.055370146,0.039441748,0.017748786,0.248052222,0.511686671,0.014739945,0.063802906,0.098336492,0.063381765,31087,9932,0.254027386,0.764070725,0.235929275,2.34,0.673681031,0.002315747,0.014095852,0.014196536,0.010471204,0.010672573,0.010068466,0.003221909,0.261276681,0,1979,296,472,176,29,84500,582,454
21215,"Spencer County, Kentucky",0.3621,0.905486344,0.047316723,0.038452324,0.008744609,0,0.934803922,0.00245098,0,0.014828431,0.009558824,0.02536001,0.046769466,0.063081432,0.045749968,0.111252708,0.083726265,0.183764496,0.08257933,0.093793807,0.188352237,0.065120428,0.010449853,0.344506518,0.530726257,0.025450031,0.012828471,0.068280571,0.018208152,61921,6633,0.06166139,0.878374036,0.121625964,2.7,0.825719885,0.000904568,0.01115634,0.017789839,0.014171566,0.008593397,0.003919795,0.000753807,0.116990804,0,1995,439,614,175,24,166200,1267,1095
21229,"Washington County, Kentucky",0.4117,0.890268427,0.041444435,0.053073358,0.014077118,0.001136662,0.922224345,0.001719855,0,0.022358112,0.007261609,0.052304609,0.130861723,0.118036072,0.089178357,0.088577154,0.047895792,0.143086172,0.024849699,0.047094188,0.126052104,0.101402806,0.030661323,0.361435239,0.468203034,0.029463244,0.02042007,0.07613769,0.044340723,42516,5002,0.092163135,0.807971812,0.192028188,2.49,0.81347461,0.00259896,0.030987605,0.009196321,0.005397841,0.005197921,0.00039984,0,0.132746901,0,1978,399,553,154,24.2,110700,740,607
21011,"Bath County, Kentucky",0.4674,0.845195261,0.098288723,0.050548486,0.003510312,0.002457218,0.919396776,0,0,0.026781071,0.011960478,0.074626866,0.091994573,0.10339213,0.107191316,0.194029851,0.048303935,0.153052917,0.035549525,0.014654003,0.084938942,0.059972863,0.03229308,0.294547872,0.465757979,0.024933511,0.012965426,0.152593085,0.049202128,28776,5389,0.200964929,0.812354854,0.187645146,2.67,0.620523288,0.000371126,0.00463908,0.011690481,0.018741882,0.012989423,0.014102802,0,0.31527185,0.001670069,1980,376,514,138,42.9,66400,496,559
21007,"Ballard County, Kentucky",0.4785,0.886866699,0.06529759,0.025700935,0.020782095,0.001352681,0.959041262,0.003640777,0,0.014259709,0.006978155,0.082022818,0.119025594,0.12457601,0.159728646,0.102065988,0.080481036,0.158186864,0.021893309,0.030218933,0.091581869,0.026827012,0.003391921,0.279329609,0.555221315,0.043833262,0.026214009,0.050709067,0.044692737,41875,3893,0.137426149,0.811197141,0.188802859,2.42,0.758797842,0.005394297,0.009504238,0.012843565,0.016439764,0.022604675,0.00205497,0,0.166709479,0.005651169,1976,346,583,237,27.4,79300,555,569
21009,"Barren County, Kentucky",0.4488,0.863856671,0.087579272,0.037520195,0.008439633,0.002604229,0.939125098,0.00189711,0,0.01975226,0.006695681,0.071284388,0.163042851,0.181267662,0.182709499,0.138416287,0.034027337,0.09002826,0.020935463,0.02404983,0.047811292,0.028606033,0.017821097,0.30475382,0.466298812,0.018590832,0.029711375,0.104584041,0.076061121,38616,19025,0.121787122,0.694158487,0.305841513,2.46,0.705019711,0.008620237,0.052089356,0.055453351,0.020078844,0.00325887,0.001997372,0.005834428,0.147647832,0,1979,374,532,158,31.3,97600,722,597
21021,"Boyle County, Kentucky",0.48,0.804830124,0.089100068,0.068629202,0.036404559,0.001036047,0.914304658,0.003149345,0.001574673,0.027763965,0.008619261,0.051439972,0.170281055,0.230482304,0.167678695,0.112942401,0.038601666,0.063757807,0.009888966,0.013879251,0.052133935,0.074514226,0.014399722,0.258643617,0.459441489,0.036968085,0.025797872,0.126462766,0.09268617,41035,12298,0.112375996,0.689355075,0.310644925,2.41,0.730037404,0.013335502,0.077817531,0.043909579,0.03626606,0.008212718,0.007887461,0.011953163,0.070580582,0,1976,446,599,153,29.3,124300,970,647
21087,"Green County, Kentucky",0.5026,0.921193232,0.041317898,0.024487979,0.01237756,0.00062333,0.922975352,0.006382042,0,0.004181338,0.013424296,0.046711597,0.116662793,0.084824541,0.118521961,0.161980014,0.033232628,0.146177086,0.057634209,0.031838252,0.094352777,0.067627237,0.040436904,0.283419218,0.518338891,0.032737193,0.010912398,0.086086693,0.068505608,35313,5327,0.169889243,0.753957485,0.246042515,2.53,0.763844565,0.004129904,0.010512484,0.010887929,0.014642388,0.005631688,0.004129904,0.002252675,0.183968463,0,1974,341,541,200,34.3,75600,488,512
21091,"Hancock County, Kentucky",0.3655,0.885467251,0.048205614,0.050100675,0.015397371,0.000829089,0.952087419,0.001961334,0,0.006444382,0.003642477,0.039814008,0.099389712,0.199360651,0.109561174,0.155478059,0.070328393,0.133100843,0.027027027,0.047369951,0.071781459,0.029351933,0.017436792,0.305309735,0.505229284,0.042638777,0.022526146,0.075221239,0.049074819,47895,3741,0.115477145,0.832577818,0.167422182,2.56,0.674953221,0.001336541,0.009088479,0.016573109,0.025928896,0.011226945,0.002405774,0,0.258487036,0,1978,363,549,186,23,86100,614,553
21095,"Harlan County, Kentucky",0.4801,0.901283419,0.069504181,0.018649142,0.010219179,0.00034408,0.936591972,0.009357301,0.001846836,0.024747599,0.022285151,0.06460396,0.16200495,0.148762376,0.167450495,0.077722772,0.055940594,0.144306931,0.018935644,0.016831683,0.05990099,0.04740099,0.036138614,0.258117777,0.431067694,0.040588883,0.052146395,0.093835993,0.124243258,26914,13664,0.221165105,0.698458936,0.301541064,2.73,0.675424473,0.004098361,0.013685597,0.034543326,0.028981265,0.011929157,0.004610656,0.004830211,0.221896956,0,1973,302,450,148,25.9,53000,400,374
